"Publications Database Id","DOI","PMID","ISI ID","Title of Paper","Authors","Industrial Partner Is Co-author?","Publication State","Date Published","Diamond Proposal Number","Publication Type","Title of Journal","Journal Volume","Journal Pages","Title of Conference","Peer Reviewed","Magazine Title","Uses Synchrotron, EM or Offline lab Data?","Data From Diamond?","Beamlines","Additional Facilities If Data From Diamond","Facility If Data Not From Diamond","Subject Areas","Technical Areas","Keywords","Diamond Keywords","Discipline/Technical Tags","ISBN","Book Chapter","Added On"
"17234",,,"DLS:000004000017234","Reservoir computing with connected magnetic nanoring ensembles","Ian T. Vidamour","false","Published (Approved)","09/2023","","Thesis",,,,,"false",,"true","true","I06-Nanoscience (XPEEM)","CIRCE at ALBA",,"Information and Communication Technology, Physics, Materials","",,,"Physics, Information & Communication Technologies, Materials Science, Microscopy, Electron Microscopy (EM), PhotoEmmission Electron Microscopy (PEEM)",,,"11/03/2024"
"16425",,,"DLS:000014000016425","Multiscale imaging and in situ analysis of catalysts used for emission control","Monik Panchal","false","Published (Approved)","08/2023","21655, 29037","Thesis",,,,,"false",,"true","true","B18-Core EXAFS, I14-Hard X-ray Nanoprobe",,,"Materials, Chemistry, Environment","","Catalysis; Chemistry; Electron Microscopy; Emission Control; EXAFS; Gasoline Particulate Filters; Imaging; In situ; Multilength Scale; Operando; Synchrotron; XANES; XAS; XRF",,"Automotive, Desertification & Pollution, Earth Sciences & Environment, Physical Chemistry, Catalysis, Chemistry, Materials Science, Imaging, Spectroscopy, X-ray Fluorescence (XRF), X-ray Absorption Spectroscopy (XAS), Extended X-ray Absorption Fine Structure (EXAFS)",,,"18/08/2023"
"16407",,,"DLS:000014000016407","Platinum single-site catalysts for the hydrogen evolution reaction","Peng Tang","false","Published (Approved)","08/2023","","Thesis",,,,,"false",,"true","true","B18-Core EXAFS",,,"Materials, Chemistry, Environment","",,,"Earth Sciences & Environment, Sustainable Energy Systems, Energy, Climate Change, Physical Chemistry, Catalysis, Chemistry, Materials Science, Spectroscopy, X-ray Absorption Spectroscopy (XAS), Extended X-ray Absorption Fine Structure (EXAFS)",,,"15/08/2023"
"16430",,,"DLS:00003D000016430","Using light and electron microscopy to understand the replication of aphthoviruses","Pui Y. A. Lai","false","Published (Approved)","08/2023","26538, 21005, 27932","Thesis",,,,,"false",,"true","true","B24-Cryo Soft X-ray Tomography , Krios III-Titan Krios III at Diamond ",,,"Biology and Bio-materials","",,"Viruses; Foot-and-Mouth Disease (FMD); Equine Rhinitis A Virus (ERAV)","Structural biology, Life Sciences & Biotech, Imaging, Microscopy, Tomography, Electron Microscopy (EM), Cryo Electron Microscopy (Cryo EM), Cryo-soft X-ray Tomography (Cryo-SXT), Veterinary Medicine",,,"22/08/2023"
"16434",,,"DLS:000009000016434","Asteroid-meteorite linkages through infrared spectroscopy","Allison Mcgraw","false","Published (Approved)","08/2023","","Thesis",,,,,"false",,"true","true","I11-High Resolution Powder Diffraction",,,"Earth Science, Chemistry","","Gefion achondrites; asteroids; Gefion Asteroid Family; meteorites; ordinary chondrites","Meteorites; Asteroids","Earth Sciences & Environment, Mineralogy, Geology, Diffraction, X-ray Powder Diffraction, Geochemistry, Planetary Geology",,,"23/08/2023"
"16475",,,"DLS:00001A000016475","Defect chemistry of novel transparent conductors","Joe Willis","false","Published (Approved)","08/2023","","Thesis",,,,,"false",,"true","true","I09-Surface and Interface Structural Analysis",,,"Materials, Chemistry, Physics","",,,"Physics, Physical Chemistry, Hard condensed matter - structures, Chemistry, Materials Science, Spectroscopy, X-ray Photoelectron Spectroscopy (XPS), Hard X-ray Photoelectron Spectroscopy (HAXPES)",,,"05/09/2023"
"16502",,,"DLS:000015000016502","The examination of extracellular matrix macromolecular components via the structural and biophysical hybrid method approach","Fabian Heide","false","Published (Approved)","08/2023","","Thesis",,,,,"false",,"true","true","B21-High Throughput SAXS",,,"Biology and Bio-materials, Chemistry","","Biochemistry; Biophysical Chemistry; Extracellular matrix; Hybrid method approach",,"Biochemistry, Chemistry, Biophysics, Life Sciences & Biotech, Scattering, Small Angle X-ray Scattering (SAXS)",,,"14/09/2023"
"16825",,,"DLS:00001A000016825","n-type CdTe solar cells: doping and devices","Luke Thomas","false","Published (Approved)","08/2023","","Thesis",,,,,"false",,"true","true","I09-Surface and Interface Structural Analysis",,,"Materials, Chemistry, Energy","",,"Photovoltaics; Semiconductors","Surfaces, Earth Sciences & Environment, Sustainable Energy Systems, Energy, Physics, Climate Change, Physical Chemistry, Energy Materials, Chemistry, Materials Science, interfaces and thin films, Spectroscopy, X-ray Photoelectron Spectroscopy (XPS), Hard X-ray Photoelectron Spectroscopy (HAXPES)",,,"07/12/2023"
"16681",,,"DLS:000015000016681","Structural studies of pH effects on botulinum toxins A & E","Christophe J. Lalaurie","false","Published (Approved)","08/2023","","Thesis",,,,,"false",,"true","true","B21-High Throughput SAXS",,,"Biology and Bio-materials","",,"Botulism; Bacteria","Pathogens, Infectious Diseases, Health & Wellbeing, Structural biology, Life Sciences & Biotech, Scattering, Small Angle X-ray Scattering (SAXS)",,,"01/11/2023"
"16727",,,"DLS:00000F000016727","Fabrication and characterisation of polymer brushes for the use in area selective deposition","Caitlin Mcfeely","false","Published (Approved)","08/2023","","Thesis",,,,,"false",,"true","true","I07-Surface & interface diffraction",,,"Materials, Physics","",,,"Surfaces, Physics, Electronics, Materials Science, interfaces and thin films, Polymer Science, Diffraction, X-ray Reflectivity (XRR)",,,"13/11/2023"
"16757",,,"DLS:000000000016757","Structure & function of bacterial transport machines in their cellular context","Angela M. Kirykowicz","false","Published (Approved)","08/2023","","Thesis",,,,,"false",,"true","true","Krios III-Titan Krios III at Diamond ",,,"Biology and Bio-materials, Chemistry, Medicine","",,"Bacteria","Health & Wellbeing, Biochemistry, Chemistry, Structural biology, Drug Discovery, Life Sciences & Biotech, Microscopy, Electron Microscopy (EM), Cryo Electron Microscopy (Cryo EM)",,,"20/11/2023"
"17204",,,"DLS:000005000017204","In-situ synchrotron X-ray diffraction observations of phase transformation and micromechanics in SAE 52100 steel","Daniel Foster","false","Published (Approved)","08/2023","20613, 22478","Thesis",,,,,"false",,"true","true","I15-Extreme Conditions","P07.1 at DESY",,"Materials, Engineering","",,"Alloys","Materials Engineering & Processes, Materials Science, Engineering & Technology, Metallurgy, Diffraction",,,"04/03/2024"
"16330",,,"DLS:000015000016330","Contacts in the nervous system: Structural insights into contactin mediated neural adhesion & signaling","Lucas M. P. Chataigner","false","Published (Approved)","07/2023","","Thesis",,,,,"false",,"true","true","B21-High Throughput SAXS, I03-Macromolecular Crystallography, I24-Microfocus Macromolecular Crystallography",,,"Biology and Bio-materials","",,,"Structural biology, Life Sciences & Biotech, Diffraction, Scattering, Macromolecular Crystallography (MX), Small Angle X-ray Scattering (SAXS)",,,"26/07/2023"
"16336",,,"DLS:00000B000016336","Search for Higgs Boson decays to charm quarks with the ATLAS experiment and development of novel silicon pixel detectors","Maria Mironova","false","Published (Approved)","07/2023","","Thesis",,,,,"false",,"true","true","B16-Test Beamline",,,"Engineering, Physics","",,,"Detectors, Physics, Engineering & Technology, Diffraction",,,"26/07/2023"
"16347","10.11606/T.43.2023.tde-03072023-080732",,"DLS:000000000016347","Electronic structure and magnetic excitations of magnetic superconductors","Marli Dos Reis Cantarino","false","Published (Approved)","07/2023","","Thesis",,,,,"false",,"true","true","I21-Resonant Inelastic X-ray Scattering (RIXS)",,,"Materials, Physics","",,,"Superconductors, Quantum Materials, Physics, Hard condensed matter - structures, Magnetism, Materials Science, Scattering, Resonant Inelastic X-ray Scattering (RIXS)",,,"26/07/2023"
"16371",,,"DLS:00001A000016371","Core-level spectroscopy of photoactive materials","Jack R. Hart","false","Published (Approved)","07/2023","","Thesis",,,,,"false",,"true","true","I09-Surface and Interface Structural Analysis",,,"Materials, Chemistry, Energy","","X-ray spectroscopy; solar water splitting; dye-sensitised solar cell; NAP-XPS; XPS; X-ray photoelectron spectroscopy; XAS; X-ray absorption spectroscopy; RPES; Resonant Auger Electron Spectroscopy; RAES; Resonant Auger Electron Spectroscopy","Photovoltaics; Semiconductors","Surfaces, Earth Sciences & Environment, Sustainable Energy Systems, Energy, Physics, Climate Change, Physical Chemistry, Energy Materials, Chemistry, Materials Science, Spectroscopy, X-ray Absorption Spectroscopy (XAS), X-ray Photoelectron Spectroscopy (XPS), Near Edge X-ray Absorption Fine Structures (NEXAFS), Hard X-ray Photoelectron Spectroscopy (HAXPES)",,,"02/08/2023"
"16382",,,"DLS:000002000016382","Integrative approaches in fragment-based drug discovery","Harold Grosjean","false","Published (Approved)","07/2023","","Thesis",,,,,"false",,"true","true","I03-Macromolecular Crystallography, I04-1-Macromolecular Crystallography (fixed wavelength)",,,"Medicine, Biology and Bio-materials","",,,"Health & Wellbeing, Structural biology, Drug Discovery, Life Sciences & Biotech, Diffraction, Macromolecular Crystallography (MX), Fragment Screening",,,"07/08/2023"
"16376",,,"DLS:000011000016376","Thin films for organic-based optoelectronics: chemical and physical characterization using atomic force microscopy and tools for sub-molecular level structure information","Letizia Liiro Peluso","false","Published (Approved)","07/2023","","Thesis",,,,,"false",,"true","true","B23-Circular Dichroism",,,"Materials, Chemistry, Physics","",,,"Surfaces, Physics, Physical Chemistry, Electronics, Chemistry, Materials Science, interfaces and thin films, Organic Chemistry, Spectroscopy, Circular Dichroism (CD)",,,"02/08/2023"
"16902",,,"DLS:000003000016902","The design of heteromeric and metal-binding alpha-helical barrels","Joel J. Chubb","false","Published (Approved)","07/2023","","Thesis",,,,,"false",,"true","true","I04-Macromolecular Crystallography",,,"Biology and Bio-materials, Chemistry","",,,"Biochemistry, Chemistry, Structural biology, Life Sciences & Biotech, Diffraction, Macromolecular Crystallography (MX)",,,"27/12/2023"
"16890",,,"DLS:000002000016890","Structural basis of bacterial glyeans biosynthesis and processing: impact in human health and disease","Itxaso Anso","false","Published (Approved)","07/2023","","Thesis",,,,,"false",,"true","true","I03-Macromolecular Crystallography, I24-Microfocus Macromolecular Crystallography",,,"Biology and Bio-materials","",,"Bacteria","Pathogens, Health & Wellbeing, Life Sciences & Biotech, Diffraction, Macromolecular Crystallography (MX)",,,"20/12/2023"
"16635",,,"DLS:00000A000016635","Characterizing the binding site of GPVI inhibitors for the development of novel anti-platelet agents","Foteini-Nafsika Damaskinaki","false","Published (Approved)","07/2023","","Thesis",,,,,"false",,"true","true","I24-Microfocus Macromolecular Crystallography",,,"Biology and Bio-materials, Chemistry, Medicine","","cardiovascular diseases; cerebrovascular diseases; blood platelets; GPVI; antiplatelet agents","Cardiovascular Disease","Non-Communicable Diseases, Health & Wellbeing, Biochemistry, Chemistry, Structural biology, Drug Discovery, Life Sciences & Biotech, Diffraction, Macromolecular Crystallography (MX)",,,"18/10/2023"
"16201",,,"DLS:000007000016201","A pixelated CVD diamond synchrotron radiation monitor with graphitic electrodes","Chris Bloomer","false","Published (Approved)","06/2023","","Thesis",,,,,"false",,"false","false","I18-Microfocus Spectroscopy",,,"Physics, Engineering","Detectors",,,"Detectors, Physics, Engineering & Technology",,,"19/06/2023"
"16257",,,"DLS:000002000016257","Development of plastic degrading enzymes for future industrial PET biorecycling","Rosie Graham","false","Published (Approved)","06/2023","23269","Thesis",,,,,"false",,"true","true","I03-Macromolecular Crystallography",,,"Biology and Bio-materials, Chemistry, Environment","",,"Plastics; Enzymes; Biodegradation","Desertification & Pollution, Earth Sciences & Environment, Biotechnology, Biochemistry, Catalysis, Chemistry, Structural biology, Engineering & Technology, Life Sciences & Biotech, Diffraction, Macromolecular Crystallography (MX)",,,"05/07/2023"
"16459",,,"DLS:000015000016459","Nanomaterials for membrane protein biology","Eleonore Mason","false","Published (Approved)","06/2023","","Thesis",,,,,"false",,"true","true","B21-High Throughput SAXS, I07-Surface & interface diffraction, I22-Small angle scattering & Diffraction",,,"Biology and Bio-materials, Materials","",,,"Materials Science, Nanoscience/Nanotechnology, Biophysics, Life Sciences & Biotech, Scattering, Small Angle X-ray Scattering (SAXS), Wide Angle X-ray Scattering (WAXS), Grazing Incidence Small Angle Scattering (GISAXS), Grazing Incidence Wide Angle Scattering (GIWAXS)",,,"30/08/2023"
"16451",,,"DLS:000015000016451","New approaches to small angle scattering methods for studying α-synuclein and other protein aggregation","Han Yin","false","Published (Approved)","06/2023","","Thesis",,,,,"false",,"true","true","B21-High Throughput SAXS",,,"Biology and Bio-materials, Chemistry","",,"Parkinson's Disease","Neurodegenerative Diseases, Non-Communicable Diseases, Health & Wellbeing, Biochemistry, Neurology, Chemistry, Life Sciences & Biotech, Scattering, Small Angle X-ray Scattering (SAXS)",,,"29/08/2023"
"16960",,,"DLS:000002000016960","Leveraging local perturbations to map allosteric networks of phosphatases","Tamar Skaist Mehlmam","false","Published (Approved)","06/2023","","Thesis",,,,,"false",,"true","true","I03-Macromolecular Crystallography, I24-Microfocus Macromolecular Crystallography",,,"Biology and Bio-materials, Chemistry, Medicine","","PTP1B; allostery; multitemperature X-ray crystallography; ligand binding; structure based drug design (SBDD); computational structural biology",,"Health & Wellbeing, Biochemistry, Chemistry, Structural biology, Biophysics, Drug Discovery, Life Sciences & Biotech, Diffraction, Macromolecular Crystallography (MX), Fragment Screening",,,"10/01/2024"
"16603","10.25560/105323",,"DLS:000000000016603","Using porous boron nitride in adsorption-based processes: investigation of material challenges and opportunities","Anouk L'Hermitte","false","Published (Approved)","06/2023","","Thesis",,,,,"false",,"true","true","B07-C-Versatile Soft X-ray beamline: Ambient Pressure XPS and NEXAFS",,,"Chemistry, Materials, Environment","",,,"Earth Sciences & Environment, Climate Change, Chemistry, Materials Science, Chemical Engineering, Engineering & Technology, Spectroscopy, X-ray Absorption Spectroscopy (XAS), Near Edge X-ray Absorption Fine Structures (NEXAFS)",,,"11/10/2023"
"16066",,,"DLS:000016000016066","Magnetization dynamics in exchange coupled multilayers","David G. Newman","false","Published (Approved)","05/2023","23338","Thesis",,,,,"false",,"true","true","I10-Beamline for Advanced Dichroism - scattering","BL4.0.2 at ALS",,"Materials, Physics","",,,"Physics, Magnetism, Materials Science, Spectroscopy, Circular Dichroism (CD), X-ray Magnetic Circular Dichroism (XMCD), X-ray detected Ferromagnetic Resonance (XFMR)",,,"10/05/2023"
"16159",,,"DLS:000009000016159","Computational and experimental studies of selected magnesium and ferrous sulfate hydrates: implications for the characterisation of extreme and extraterrestrial environments","Johannes M. Meusburger","false","Published (Approved)","05/2023","","Thesis",,,,,"false",,"true","true","I11-High Resolution Powder Diffraction","HRPD at ISIS",,"Earth Science, Chemistry","",,"Europa; Ganymede; Callisto; Mars","Earth Sciences & Environment, Mineralogy, Geology, Diffraction, X-ray Powder Diffraction, Geochemistry, Planetary Geology",,,"07/06/2023"
"16103",,,"DLS:000008000016103","The electrofabrication of di- and tripeptide hydrogels and their subsequent material properties","Courtenay Patterson","false","Published (Approved)","05/2023","","Thesis",,,,,"false",,"true","true","I22-Small angle scattering & Diffraction",,,"Materials, Chemistry","",,,"Physical Chemistry, Chemistry, Materials Science, Scattering, Small Angle X-ray Scattering (SAXS)",,,"24/05/2023"
"16478",,,"DLS:000014000016478","Exploring the synthesis and characterisation of oxychalcogenide, oxypnictide and chalcogenide materials","Bradley C. Sheath","false","Published (Approved)","05/2023","","Thesis",,,,,"false",,"true","true","B18-Core EXAFS, I11-High Resolution Powder Diffraction","D1B, D2B at ILL; WISH at ISIS",,"Materials, Physics, Chemistry","",,"Antiferromagnetism","Quantum Materials, Physics, Physical Chemistry, Chemistry, Magnetism, Materials Science, Diffraction, Spectroscopy, X-ray Powder Diffraction, X-ray Absorption Spectroscopy (XAS), X-ray Absorption Near Edge Structure (XANES)",,,"06/09/2023"
"16820",,,"DLS:000015000016820","Harnessing the power of cryo electron microscopy to visualise a full-length kinesin KIFC1 (HSET)","Varun Ramaswamy","false","Published (Approved)","05/2023","","Thesis",,,,,"false",,"true","true","B21-High Throughput SAXS, Krios I-Titan Krios I at Diamond",,,"Biology and Bio-materials","",,,"Non-Communicable Diseases, Health & Wellbeing, Cancer, Structural biology, Biophysics, Life Sciences & Biotech, Microscopy, Scattering, Electron Microscopy (EM), Cryo Electron Microscopy (Cryo EM), Small Angle X-ray Scattering (SAXS)",,,"06/12/2023"
"15979",,,"DLS:00001A000015979","Integration of ferroelectric HfO2 onto a III-V nanowire platform","Anton Persson","false","Published (Approved)","04/2023","","Thesis",,,,,"false",,"true","true","I09-Surface and Interface Structural Analysis",,,"Materials, Physics","",,"Ferroelectricity; Semiconductors","Physics, Electronics, Materials Science, Spectroscopy, X-ray Photoelectron Spectroscopy (XPS), Hard X-ray Photoelectron Spectroscopy (HAXPES)",,,"24/04/2023"
